Gender,Annual Income,Company,Transmission,Color,Price ($),Body Style,Dealer_Region
Male,495000,Buick,Auto,Pale white,12000,Hatchback,Austin
Male,1325000,Mitsubishi,Manual,Black,16500,Suv,Middletown
Male,1630000,Plymouth,Manual,Pale white,20000,Passenger,Aurora
Male,1360000,Acura,Auto,Black,23000,Hatchback,Greenville
Male,974250,Ford,Manual,Black,18250,Suv,Greenville
Male,13500,Oldsmobile,Manual,Black,36000,Hatchback,Janesville
Female,13500,Saturn,Auto,Pale white,25000,Passenger,Scottsdale
Male,13500,Oldsmobile,Manual,Black,18000,Hatchback,Austin
Male,1247000,Dodge,Auto,Black,23700,Suv,Scottsdale
Male,605000,Bmw,Manual,Black,69000,Sedan,Aurora
Male,402000,Plymouth,Auto,Pale white,27000,Suv,Greenville
Male,1770000,Jeep,Auto,Pale white,36000,Sedan,Pasco
Male,1065000,Oldsmobile,Manual,Pale white,14500,Sedan,Janesville
Male,522000,Volkswagen,Auto,Black,9000,Hatchback,Scottsdale
Male,522000,Nissan,Manual,Pale white,12000,Hatchback,Austin
Male,1000000,Ford,Auto,Pale white,31000,Sedan,Middletown
Male,863000,Chevrolet,Manual,Pale white,22000,Suv,Middletown
Male,1080000,Plymouth,Manual,Black,29000,Suv,Greenville
Male,1300000,Dodge,Auto,Pale white,31000,Suv,Pasco
Male,1331000,Bmw,Auto,Pale white,62100,Suv,Janesville
Male,915000,Mercury,Manual,Pale white,14000,Passenger,Scottsdale
Female,892000,Mitsubishi,Manual,Black,18000,Sedan,Austin
Female,730000,Ford,Manual,Black,10001,Suv,Scottsdale
Male,910000,Volkswagen,Manual,Pale white,12001,Hatchback,Austin
Male,1570000,Buick,Auto,Pale white,46001,Passenger,Middletown
Male,525500,Plymouth,Manual,Black,75500,Passenger,Aurora
Female,555000,Hyundai,Manual,Pale white,22000,Sedan,Greenville
Male,1250000,Volkswagen,Manual,Pale white,21000,Suv,Janesville
Male,248500,Saturn,Auto,Pale white,18500,Hatchback,Janesville
Male,960000,Mercury,Manual,Pale white,14000,Passenger,Scottsdale
Male,1085000,Chrysler,Auto,Pale white,20500,Hatchback,Austin
Male,1475000,Subaru,Auto,Black,22500,Suv,Austin
Male,650000,Pontiac,Auto,Pale white,19000,Suv,Aurora
Male,650000,Volkswagen,Auto,Pale white,17000,Sedan,Greenville
Male,1640000,Saturn,Auto,Black,33000,Suv,Middletown
Male,13500,Plymouth,Manual,Pale white,20000,Passenger,Janesville
Male,937000,Cadillac,Manual,Black,29000,Passenger,Scottsdale
Male,360000,Mercedes-b,Manual,Pale white,29000,Suv,Austin
Male,500000,Toyota,Auto,Pale white,45000,Suv,Middletown
Male,775000,Mitsubishi,Manual,Pale white,24000,Sedan,Aurora
Male,599000,Plymouth,Auto,Pale white,22000,Passenger,Greenville
Male,13500,Pontiac,Auto,Pale white,19000,Passenger,Pasco
Male,1100000,Honda,Manual,Black,43000,Sedan,Janesville
Female,650000,Chevrolet,Auto,Pale white,12000,Passenger,Scottsdale
Female,1681000,Volkswagen,Manual,Pale white,25100,Sedan,Austin
Male,13500,Mercury,Auto,Pale white,26000,Sedan,Janesville
Male,13500,Jaguar,Manual,Pale white,21000,Passenger,Scottsdale
Male,825000,Buick,Auto,Pale white,17000,Suv,Austin
Female,2365000,Volkswagen,Manual,Pale white,20500,Hatchback,Middletown
Female,1380000,Acura,Auto,Black,28000,Hatchback,Aurora
Male,1800000,Mercury,Manual,Pale white,28000,Hatchback,Greenville
Male,1150000,Bmw,Auto,Pale white,19000,Hatchback,Pasco
Male,985000,Pontiac,Auto,Pale white,69000,Passenger,Janesville
Male,698000,Chevrolet,Manual,Pale white,22000,Suv,Austin
Male,400000,Dodge,Auto,Pale white,45000,Suv,Middletown
Male,1340000,Mercury,Auto,Black,26000,Hatchback,Middletown
Male,2200000,Cadillac,Manual,Black,34000,Sedan,Aurora
Male,911000,Mitsubishi,Auto,Black,18000,Hatchback,Janesville
Female,842490,Honda,Manual,Pale white,45490,Hatchback,Scottsdale
Male,745500,Jeep,Manual,Pale white,15500,Suv,Austin
Male,686000,Pontiac,Auto,Pale white,19000,Suv,Middletown
Male,1800000,Buick,Auto,Pale white,12000,Hatchback,Aurora
Female,690000,Mitsubishi,Auto,Pale white,19000,Sedan,Greenville
Male,1155500,Jeep,Manual,Pale white,23550,Hatchback,Pasco
Male,13500,Bmw,Auto,Black,31000,Suv,Janesville
Male,1070000,Toyota,Auto,Pale white,31000,Suv,Scottsdale
Female,296000,Dodge,Manual,Pale white,20001,Suv,Greenville
Female,740000,Lexus,Auto,Pale white,27001,Suv,Austin
Male,830000,Chevrolet,Manual,Pale white,24001,Suv,Middletown
Male,890000,Audi,Manual,Black,44000,Passenger,Greenville
Male,1715000,Volkswagen,Manual,Pale white,20500,Hatchback,Pasco
Female,13500,Audi,Auto,Pale white,42000,Suv,Janesville
Male,13500,Volvo,Auto,Black,12000,Hatchback,Scottsdale
Female,385000,Dodge,Auto,Black,22000,Passenger,Austin
Male,860000,Volvo,Manual,Black,36000,Hatchback,Middletown
Male,1600000,Ford,Auto,Pale white,42000,Hatchback,Aurora
Male,1600000,Plymouth,Manual,Pale white,16000,Hatchback,Greenville
Male,1337500,Subaru,Manual,Pale white,49750,Suv,Pasco
Female,13500,Honda,Auto,Pale white,19000,Sedan,Janesville
Female,890000,Bmw,Auto,Black,16000,Sedan,Scottsdale
Male,680000,Pontiac,Manual,Pale white,43000,Sedan,Austin
Male,1360000,Acura,Manual,Black,21000,Hatchback,Janesville
Male,1270000,Mitsubishi,Auto,Pale white,42000,Passenger,Scottsdale
Male,1467000,Subaru,Auto,Black,22701,Suv,Aurora
Male,1050000,Ford,Auto,Pale white,15000,Passenger,Scottsdale
Male,900000,Acura,Manual,Pale white,31000,Suv,Austin
Male,1246000,Ford,Manual,Black,18601,Suv,Pasco
Male,765000,Mercury,Auto,Black,9000,Suv,Aurora
Male,952000,Bmw,Auto,Pale white,15000,Hatchback,Greenville
Female,652000,Nissan,Auto,Black,16000,Passenger,Pasco
Male,1126000,Chrysler,Manual,Pale white,26600,Sedan,Janesville
Male,1090000,Volvo,Manual,Pale white,21000,Sedan,Scottsdale
Male,1570000,Mercury,Manual,Pale white,28001,Hatchback,Janesville
Female,13500,Bmw,Auto,Pale white,19001,Hatchback,Scottsdale
Male,1268000,Pontiac,Auto,Pale white,69801,Passenger,Austin
Male,450000,Infiniti,Auto,Pale white,15000,Suv,Scottsdale
Female,1500000,Ford,Auto,Black,61000,Suv,Pasco
Female,767000,Mercury,Auto,Black,26001,Hatchback,Greenville
Male,752000,Cadillac,Manual,Black,34001,Sedan,Pasco
Male,542500,Oldsmobile,Auto,Pale white,39501,Suv,Janesville
Male,441000,Pontiac,Auto,Black,18001,Sedan,Scottsdale
Male,2285000,Chevrolet,Manual,Black,44500,Suv,Janesville
Male,13500,Porsche,Manual,Pale white,24001,Suv,Middletown
Male,13500,Dodge,Manual,Pale white,24000,Suv,Austin
Male,2320000,Honda,Auto,Black,31001,Suv,Greenville
Male,13500,Audi,Manual,Pale white,13001,Suv,Pasco
Male,632500,Chrysler,Auto,Black,17501,Hatchback,Janesville
Male,731000,Oldsmobile,Auto,Pale white,15001,Sedan,Scottsdale
Male,671000,Chevrolet,Auto,Black,31001,Passenger,Austin
Male,850000,Acura,Manual,Pale white,34001,Suv,Janesville
Male,417500,Subaru,Auto,Black,22500,Suv,Aurora
Male,620000,Pontiac,Manual,Black,36000,Hatchback,Pasco
Female,985000,Pontiac,Auto,Black,18000,Sedan,Janesville
Male,1220000,Lincoln,Manual,Black,18000,Passenger,Scottsdale
Male,550000,Bmw,Manual,Black,21000,Suv,Austin
Male,1001000,Chevrolet,Auto,Black,16100,Suv,Pasco
Male,705000,Mercury,Manual,Pale white,61000,Sedan,Aurora
Male,13500,Dodge,Auto,Pale white,41000,Suv,Greenville
Male,420000,Mercedes-b,Auto,Pale white,15000,Sedan,Pasco
Male,13500,Volvo,Manual,Pale white,24001,Hatchback,Janesville
Male,1705000,Chrysler,Manual,Pale white,41501,Hatchback,Scottsdale
Male,13500,Saturn,Manual,Pale white,13001,Hatchback,Austin
Male,490000,Mitsubishi,Manual,Pale white,20001,Sedan,Middletown
Male,579000,Mercedes-b,Manual,Pale white,14001,Hatchback,Aurora
Female,13500,Honda,Auto,Pale white,19001,Sedan,Greenville
Male,540000,Honda,Manual,Black,43001,Hatchback,Janesville
Female,1240000,Jaguar,Auto,Black,16000,Passenger,Scottsdale
Female,13500,Honda,Manual,Pale white,27000,Suv,Austin
Male,750000,Mercury,Auto,Black,33000,Hatchback,Middletown
Male,1669000,Infiniti,Auto,Pale white,51900,Suv,Aurora
Male,745000,Mercedes-b,Auto,Pale white,31000,Sedan,Janesville
Female,1010000,Acura,Manual,Pale white,17000,Suv,Scottsdale
Female,607000,Volkswagen,Auto,Pale white,16000,Passenger,Austin
Male,1385000,Chevrolet,Auto,Pale white,42500,Suv,Aurora
Male,448000,Dodge,Auto,Black,22000,Passenger,Aurora
Male,655000,Nissan,Manual,Black,53000,Hatchback,Greenville
Male,13500,Volvo,Manual,Pale white,22000,Sedan,Pasco
Male,13500,Honda,Auto,Pale white,25000,Hatchback,Janesville
Male,13500,Oldsmobile,Auto,Black,26000,Hatchback,Scottsdale
Male,13500,Ford,Manual,Black,38000,Passenger,Austin
Male,1010800,Pontiac,Manual,Pale white,43080,Sedan,Middletown
Male,680000,Volkswagen,Auto,Pale white,13000,Hatchback,Aurora
Female,13500,Ford,Manual,Pale white,13000,Passenger,Greenville
Male,13500,Bmw,Auto,Black,16000,Sedan,Pasco
Female,1840000,Chevrolet,Auto,Pale white,20000,Hatchback,Janesville
Male,13500,Chrysler,Auto,Black,26000,Suv,Scottsdale
Male,2850000,Cadillac,Manual,Pale white,13000,Passenger,Austin
Male,2800000,Plymouth,Manual,Pale white,20000,Passenger,Middletown
Male,830000,Saab,Auto,Black,26000,Sedan,Aurora
Male,2105000,Oldsmobile,Auto,Pale white,39500,Suv,Greenville
Male,550000,Pontiac,Auto,Black,18000,Sedan,Pasco
Female,585000,Subaru,Manual,Pale white,17000,Suv,Greenville
Male,1250000,Porsche,Manual,Pale white,24000,Suv,Scottsdale
Male,13500,Mitsubishi,Auto,Black,45000,Suv,Aurora
Male,1915000,Honda,Auto,Black,31500,Suv,Middletown
Female,850000,Audi,Manual,Pale white,13000,Suv,Aurora
Male,13500,Chrysler,Auto,Black,17000,Hatchback,Greenville
Male,1630000,Oldsmobile,Auto,Pale white,15000,Sedan,Pasco
Male,1000000,Chevrolet,Auto,Black,31000,Passenger,Janesville
Male,1470000,Acura,Manual,Pale white,34000,Suv,Scottsdale
Male,3200500,Mercedes-b,Manual,Pale white,41050,Suv,Austin
Male,1234500,Volvo,Manual,Black,17450,Hatchback,Middletown
Male,600000,Lincoln,Auto,Pale white,18000,Hatchback,Aurora
Male,1342000,Mitsubishi,Auto,Pale white,36200,Passenger,Greenville
Male,500000,Mitsubishi,Manual,Black,16000,Suv,Pasco
Male,795000,Volkswagen,Auto,Pale white,25000,Suv,Janesville
Male,590000,Pontiac,Auto,Pale white,69000,Passenger,Scottsdale
Male,1502000,Nissan,Manual,Black,53200,Hatchback,Austin
Female,450000,Chevrolet,Manual,Black,42000,Passenger,Austin
Male,13500,Mercedes-b,Manual,Pale white,12000,Hatchback,Middletown
Female,560000,Mercedes-b,Manual,Pale white,17000,Passenger,Aurora
Female,480000,Saturn,Auto,Black,33001,Suv,Janesville
Male,634000,Lincoln,Manual,Black,17000,Hatchback,Pasco
Male,13500,Nissan,Auto,Pale white,21001,Suv,Janesville
Male,610000,Audi,Manual,Black,15000,Suv,Scottsdale
Male,13500,Acura,Auto,Black,28000,Hatchback,Austin
Female,13500,Saturn,Auto,Pale white,12001,Suv,Middletown
Male,471500,Ford,Manual,Pale white,43500,Hatchback,Aurora
Male,13500,Toyota,Auto,Pale white,12000,Suv,Greenville
Female,705000,Chevrolet,Auto,Black,16001,Suv,Austin
Male,810000,Infiniti,Auto,Black,21001,Suv,Middletown
Female,13500,Volvo,Auto,Pale white,20001,Suv,Janesville
Male,13500,Mitsubishi,Manual,Black,49000,Hatchback,Austin
Male,516000,Lexus,Auto,Black,12000,Hatchback,Middletown
Male,825000,Bmw,Auto,Pale white,15000,Hatchback,Aurora
Male,1236000,Acura,Manual,Black,18600,Suv,Greenville
Male,1000000,Honda,Manual,Pale white,27000,Passenger,Pasco
Male,13500,Volvo,Manual,Black,17001,Hatchback,Austin
Female,450000,Lincoln,Auto,Pale white,18001,Hatchback,Middletown
Male,915000,Mitsubishi,Auto,Pale white,36001,Passenger,Aurora
Male,1550000,Mitsubishi,Manual,Black,16001,Suv,Greenville
Male,13500,Volkswagen,Auto,Pale white,25001,Suv,Pasco
Female,13500,Pontiac,Auto,Pale white,69001,Passenger,Janesville
Male,13500,Nissan,Manual,Black,53001,Hatchback,Scottsdale
Male,2900000,Chevrolet,Manual,Pale white,22001,Hatchback,Austin
Male,13500,Saturn,Auto,Pale white,18001,Hatchback,Middletown
Female,1290000,Oldsmobile,Manual,Pale white,14001,Sedan,Aurora
Male,2015000,Saab,Auto,Pale white,69501,Sedan,Greenville
Female,13500,Volvo,Auto,Black,17001,Sedan,Pasco
Male,1900000,Volkswagen,Auto,Pale white,13001,Hatchback,Janesville
Male,13500,Dodge,Auto,Pale white,23001,Suv,Scottsdale
Male,13500,Jeep,Auto,Pale white,13001,Hatchback,Austin
Male,785000,Nissan,Manual,Pale white,11000,Suv,Austin
Male,1000000,Acura,Manual,Pale white,17000,Suv,Greenville
Male,13500,Toyota,Manual,Black,12000,Passenger,Pasco
Male,595000,Volvo,Auto,Pale white,42000,Sedan,Janesville
Female,13500,Mitsubishi,Auto,Pale white,21000,Hatchback,Scottsdale
Male,13500,Volvo,Auto,Black,39000,Passenger,Austin
Male,13500,Nissan,Manual,Black,19000,Suv,Janesville
Male,690000,Chrysler,Auto,Black,26000,Hatchback,Scottsdale
Male,1401000,Honda,Manual,Black,43101,Sedan,Austin
Female,13500,Nissan,Manual,Pale white,54000,Sedan,Middletown
Male,808000,Dodge,Auto,Pale white,22000,Suv,Aurora
Male,1031000,Mercury,Manual,Pale white,71100,Suv,Greenville
Male,600000,Chevrolet,Auto,Pale white,17000,Sedan,Pasco
Male,1230000,Ford,Auto,Black,61000,Suv,Austin
Male,13500,Volvo,Manual,Pale white,24000,Hatchback,Scottsdale
Male,1195000,Chevrolet,Auto,Pale white,19500,Passenger,Austin
Male,850000,Jaguar,Manual,Pale white,20000,Passenger,Middletown
Male,13500,Plymouth,Manual,Pale white,71000,Hatchback,Greenville
Male,552000,Ford,Auto,Black,61000,Suv,Middletown
Male,1250000,Buick,Manual,Black,20000,Sedan,Janesville
Male,13500,Audi,Manual,Pale white,24000,Suv,Scottsdale
Male,533000,Honda,Auto,Black,31000,Suv,Austin
Male,541000,Chrysler,Auto,Pale white,20000,Hatchback,Middletown
Male,490000,Saturn,Auto,Pale white,18000,Hatchback,Aurora
Male,392500,Nissan,Manual,Black,53500,Hatchback,Greenville
Male,4050000,Nissan,Auto,Pale white,21001,Suv,Greenville
Male,860000,Chrysler,Auto,Black,12001,Suv,Janesville
Male,381000,Jeep,Auto,Pale white,19000,Hatchback,Scottsdale
Male,13500,Nissan,Manual,Black,22001,Suv,Greenville
Male,553500,Oldsmobile,Manual,Black,36500,Hatchback,Middletown
Male,630000,Acura,Manual,Pale white,17000,Suv,Aurora
Female,1475000,Plymouth,Manual,Black,75500,Passenger,Greenville
Female,13500,Audi,Manual,Pale white,24000,Suv,Pasco
Male,13500,Chevrolet,Manual,Pale white,22000,Hatchback,Middletown
Female,13500,Saturn,Auto,Pale white,18000,Hatchback,Aurora
Male,1100000,Oldsmobile,Manual,Pale white,14000,Sedan,Greenville
Male,1421000,Saab,Auto,Pale white,69100,Sedan,Pasco
Male,13500,Volvo,Auto,Black,17000,Sedan,Janesville
Male,845000,Volkswagen,Auto,Pale white,13000,Hatchback,Scottsdale
Male,720000,Dodge,Auto,Pale white,23000,Suv,Austin
Male,1275000,Jeep,Auto,Pale white,13500,Hatchback,Janesville
Male,1010000,Nissan,Auto,Pale white,21000,Suv,Greenville
Male,1820000,Oldsmobile,Auto,Black,60000,Sedan,Austin
Male,420000,Saturn,Auto,Black,11000,Suv,Middletown
Male,600000,Pontiac,Auto,Pale white,31000,Suv,Aurora
Male,1916000,Mercedes-b,Manual,Black,18600,Suv,Greenville
Male,13500,Mercedes-b,Manual,Pale white,25000,Suv,Pasco
Male,383000,Chrysler,Auto,Pale white,42000,Suv,Janesville
Male,1016500,Bmw,Manual,Pale white,16651,Suv,Scottsdale
Male,850000,Oldsmobile,Manual,Pale white,25000,Suv,Janesville
Male,13500,Acura,Manual,Pale white,26000,Suv,Scottsdale
Male,13500,Ford,Manual,Black,69000,Suv,Austin
Female,523500,Oldsmobile,Manual,Pale white,14500,Sedan,Middletown
Male,915000,Saturn,Manual,Black,36000,Passenger,Aurora
Male,775000,Lincoln,Manual,Pale white,82000,Passenger,Greenville
Male,720000,Chevrolet,Auto,Pale white,24000,Sedan,Pasco
Female,690000,Lexus,Auto,Black,16001,Suv,Austin
Female,13500,Oldsmobile,Manual,Pale white,14000,Sedan,Scottsdale
Male,541000,Audi,Manual,Black,25000,Suv,Austin
Male,650000,Oldsmobile,Auto,Pale white,46000,Sedan,Janesville
Male,980000,Mercedes-b,Auto,Black,39000,Suv,Scottsdale
Female,600000,Nissan,Manual,Pale white,16000,Sedan,Austin
Male,760000,Oldsmobile,Auto,Pale white,15000,Hatchback,Middletown
Male,315000,Bmw,Auto,Pale white,62000,Suv,Aurora
Male,13500,Ford,Auto,Black,11000,Passenger,Greenville
Male,450000,Oldsmobile,Auto,Black,60001,Sedan,Aurora
Male,480000,Saturn,Auto,Black,11001,Suv,Greenville
Female,675000,Pontiac,Auto,Pale white,31001,Suv,Pasco
Male,13500,Mercedes-b,Manual,Black,18001,Suv,Janesville
Male,1751000,Dodge,Manual,Black,19101,Suv,Janesville
Male,13500,Mercedes-b,Manual,Pale white,25001,Suv,Austin
Male,710000,Bmw,Manual,Pale white,16001,Suv,Middletown
Female,666000,Hyundai,Manual,Pale white,21001,Suv,Aurora
Male,13500,Dodge,Auto,Pale white,15001,Hatchback,Greenville
Male,1857000,Mitsubishi,Manual,Pale white,29701,Suv,Austin
Female,13500,Volkswagen,Manual,Black,25001,Suv,Janesville
Male,930000,Audi,Manual,Pale white,12000,Suv,Austin
Male,1111000,Toyota,Manual,Black,29101,Hatchback,Austin
Male,830000,Chrysler,Auto,Pale white,12000,Passenger,Aurora
Male,1076000,Ford,Manual,Pale white,22600,Suv,Greenville
Male,1300000,Mercedes-b,Auto,Black,18000,Suv,Aurora
Male,621500,Chevrolet,Manual,Pale white,41500,Suv,Austin
Male,13500,Volkswagen,Auto,Pale white,19000,Passenger,Scottsdale
Male,1375000,Bmw,Manual,Black,21500,Suv,Austin
Female,450000,Mitsubishi,Auto,Black,27000,Suv,Austin
Male,2430000,Infiniti,Auto,Pale white,51000,Suv,Janesville
Male,13500,Nissan,Auto,Pale white,20001,Hatchback,Greenville
Male,13500,Toyota,Manual,Pale white,14001,Suv,Pasco
Male,475000,Saturn,Auto,Pale white,51000,Sedan,Janesville
Male,13500,Mercedes-b,Auto,Pale white,31000,Sedan,Scottsdale
Male,1030000,Pontiac,Auto,Pale white,19000,Suv,Austin
Male,686000,Toyota,Manual,Black,27000,Passenger,Janesville
Male,685000,Mercedes-b,Manual,Pale white,21000,Suv,Scottsdale
Male,1210000,Ford,Auto,Pale white,18000,Hatchback,Austin
Male,13500,Saturn,Auto,Pale white,45000,Sedan,Janesville
Male,890000,Dodge,Manual,Black,22000,Suv,Scottsdale
Male,1100000,Mitsubishi,Auto,Black,18000,Hatchback,Austin
Female,600000,Dodge,Auto,Pale white,22000,Passenger,Middletown
Male,851000,Cadillac,Auto,Black,28000,Sedan,Aurora
Male,1015000,Chrysler,Manual,Pale white,26500,Sedan,Greenville
Male,795000,Cadillac,Auto,Pale white,28000,Hatchback,Pasco
Male,1160000,Bmw,Auto,Black,9000,Hatchback,Janesville
Male,1160000,Volkswagen,Auto,Pale white,19000,Passenger,Scottsdale
Male,878000,Dodge,Auto,Pale white,22000,Passenger,Austin
Male,13500,Hyundai,Manual,Pale white,21001,Suv,Austin
Male,1350000,Dodge,Auto,Pale white,15001,Hatchback,Middletown
Male,1060000,Chevrolet,Manual,Pale white,41000,Suv,Pasco
Male,1560000,Volkswagen,Manual,Black,25001,Suv,Greenville
Male,450000,Lexus,Auto,Pale white,27000,Suv,Aurora
Male,1035000,Toyota,Manual,Black,29501,Hatchback,Janesville
Female,387000,Ford,Manual,Black,18000,Suv,Middletown
Male,1060000,Volkswagen,Auto,Pale white,31001,Hatchback,Austin
Male,1610000,Lincoln,Auto,Black,19001,Sedan,Middletown
Female,910000,Jaguar,Manual,Pale white,45001,Passenger,Aurora
Female,1485000,Buick,Auto,Pale white,62501,Hatchback,Greenville
Male,1101000,Ford,Auto,Pale white,19101,Sedan,Pasco
Male,13500,Plymouth,Manual,Pale white,12001,Passenger,Janesville
Male,13500,Nissan,Manual,Pale white,20000,Hatchback,Pasco
Male,600000,Honda,Auto,Pale white,21000,Sedan,Janesville
Female,699000,Toyota,Manual,Black,29000,Hatchback,Pasco
Male,2000000,Plymouth,Auto,Pale white,22001,Suv,Aurora
Female,678000,Cadillac,Manual,Pale white,31000,Passenger,Scottsdale
Male,646500,Nissan,Auto,Pale white,20500,Hatchback,Austin
Male,13500,Volvo,Manual,Pale white,17000,Sedan,Middletown
Female,3923000,Subaru,Auto,Pale white,57300,Suv,Aurora
Male,13500,Chevrolet,Auto,Pale white,25000,Suv,Greenville
Male,1550000,Acura,Manual,Black,18000,Suv,Pasco
Male,1508000,Honda,Manual,Pale white,27800,Passenger,Janesville
Male,1600000,Volkswagen,Manual,Black,25000,Suv,Scottsdale
Male,1065000,Volkswagen,Auto,Pale white,32500,Hatchback,Austin
Male,650000,Chrysler,Auto,Pale white,46000,Suv,Austin
Female,708000,Volkswagen,Auto,Pale white,31001,Hatchback,Aurora
Female,421500,Lincoln,Auto,Black,19501,Sedan,Greenville
Female,13500,Jaguar,Manual,Pale white,45001,Passenger,Pasco
Male,950000,Buick,Auto,Pale white,62001,Hatchback,Janesville
Male,13500,Ford,Auto,Pale white,19001,Sedan,Scottsdale
Male,2610000,Plymouth,Manual,Pale white,12001,Passenger,Austin
Male,825000,Chevrolet,Manual,Pale white,22000,Suv,Janesville
Male,13500,Bmw,Manual,Pale white,21001,Sedan,Scottsdale
Male,13500,Chevrolet,Auto,Black,31001,Passenger,Austin
Male,13500,Dodge,Manual,Pale white,21000,Suv,Austin
Female,1400000,Dodge,Manual,Black,11001,Sedan,Aurora
Female,13500,Nissan,Manual,Pale white,20001,Hatchback,Greenville
Male,4500000,Ford,Manual,Pale white,25001,Hatchback,Pasco
Male,13500,Bmw,Auto,Pale white,19001,Hatchback,Janesville
Male,3350000,Volkswagen,Manual,Pale white,24001,Passenger,Scottsdale
Male,1455000,Saturn,Manual,Pale white,13500,Hatchback,Middletown
Male,2730000,Dodge,Manual,Pale white,24000,Suv,Austin
Female,1775000,Volkswagen,Auto,Pale white,32500,Hatchback,Greenville
Male,3850000,Volvo,Auto,Pale white,29000,Sedan,Pasco
Male,1605000,Mercedes-b,Manual,Black,22500,Suv,Janesville
Male,470000,Dodge,Auto,Pale white,23000,Suv,Scottsdale
Female,3350000,Mitsubishi,Auto,Pale white,36000,Passenger,Austin
Male,13500,Pontiac,Auto,Pale white,19000,Hatchback,Middletown
Male,2210000,Nissan,Manual,Pale white,11000,Suv,Janesville
Male,1740000,Nissan,Manual,Black,19000,Suv,Greenville
Male,1450000,Honda,Manual,Black,22000,Suv,Austin
Male,1660000,Oldsmobile,Auto,Pale white,12000,Sedan,Janesville
Male,1260000,Toyota,Manual,Pale white,22001,Hatchback,Scottsdale
Male,2200000,Dodge,Auto,Pale white,10001,Suv,Austin
Male,485000,Lincoln,Manual,Black,42000,Passenger,Janesville
Male,13500,Mitsubishi,Auto,Black,18000,Hatchback,Scottsdale
