Date,Gender,Annual Income,Company,Model,Transmission,Color,Price ($),Body Style,Dealer_Region,Year,Month
2023-09-06,Male,13500,Toyota,Sienna,Manual,Black,16001,Passenger,Greenville,2023,9
2023-09-06,Male,13500,Toyota,Corolla,Auto,Red,41001,Passenger,Pasco,2023,9
2023-09-06,Male,1050000,Ford,Explorer,Auto,Red,41000,Hatchback,Greenville,2023,9
2023-09-06,Male,13500,Cadillac,Deville,Auto,Red,22000,Suv,Pasco,2023,9
2023-09-06,Male,13500,Subaru,Forester,Auto,Black,22000,Suv,Austin,2023,9
2023-09-06,Male,13500,Lexus,Ls400,Manual,Black,69000,Sedan,Scottsdale,2023,9
2023-09-06,Male,1320000,Oldsmobile,Silhouette,Auto,Black,60000,Sedan,Austin,2023,9
2023-09-06,Male,13500,Ford,Escort,Manual,Black,11000,Passenger,Middletown,2023,9
2023-09-06,Female,482500,Mercury,Sable,Auto,Red,39500,Sedan,Aurora,2023,9
2023-09-06,Male,13500,Ford,Explorer,Auto,Pale white,42000,Hatchback,Greenville,2023,9
2023-09-06,Male,1405000,Acura,Rl,Manual,Red,17500,Suv,Middletown,2023,9
2023-09-06,Male,2102000,Chrysler,Lhs,Auto,Black,26200,Hatchback,Aurora,2023,9
2023-09-06,Male,13500,Lincoln,Continental,Manual,Black,18000,Passenger,Greenville,2023,9
2023-09-06,Male,435000,Nissan,Xterra,Auto,Black,9000,Passenger,Pasco,2023,9
2023-09-06,Female,13500,Volkswagen,Golf,Auto,Pale white,18000,Suv,Pasco,2023,9
2023-09-06,Female,700000,Ford,F-series,Manual,Red,13000,Passenger,Scottsdale,2023,9
2023-09-06,Male,13500,Jeep,Grand cherokee,Manual,Red,21000,Suv,Austin,2023,9
2023-09-06,Male,555000,Honda,Accord,Manual,Red,14000,Sedan,Middletown,2023,9
2023-09-06,Male,491000,Bmw,528i,Auto,Black,31000,Suv,Middletown,2023,9
2023-09-06,Male,540000,Toyota,Celica,Auto,Pale white,31000,Suv,Aurora,2023,9
2023-09-06,Male,1601000,Subaru,Forester,Auto,Black,22100,Suv,Greenville,2023,9
2023-09-06,Male,13500,Chrysler,Concorde,Manual,Black,18000,Suv,Scottsdale,2023,9
2023-09-06,Male,793000,Dodge,Ram pickup,Manual,Pale white,16000,Suv,Middletown,2023,9
2023-09-06,Male,1105000,Audi,A8,Manual,Black,44500,Passenger,Scottsdale,2023,9
2023-09-06,Male,841000,Volkswagen,Passat,Manual,Red,20000,Hatchback,Austin,2023,9
2023-09-06,Male,528500,Audi,A6,Auto,Pale white,42500,Suv,Middletown,2023,9
2023-09-06,Male,2200000,Dodge,Intrepid,Auto,Red,31000,Sedan,Janesville,2023,9
2023-09-06,Male,13500,Chevrolet,Prizm,Manual,Black,16000,Suv,Pasco,2023,9
2023-09-06,Male,1325000,Volkswagen,Cabrio,Auto,Black,16500,Sedan,Austin,2023,9
2023-09-06,Male,13500,Lincoln,Town car,Auto,Pale white,18000,Hatchback,Middletown,2023,9
2023-09-06,Male,930000,Ford,Explorer,Auto,Black,22000,Hatchback,Aurora,2023,9
2023-09-06,Male,640000,Honda,Accord,Auto,Pale white,21000,Sedan,Greenville,2023,9
2023-09-06,Male,13500,Ford,Taurus,Manual,Red,22000,Suv,Pasco,2023,9
2023-09-06,Male,745000,Chevrolet,Metro,Auto,Pale white,19000,Passenger,Janesville,2023,9
2023-09-08,Male,930000,Toyota,Camry,Auto,Red,31001,Hatchback,Janesville,2023,9
2023-09-08,Female,520000,Dodge,Viper,Auto,Pale white,25001,Suv,Scottsdale,2023,9
2023-09-08,Male,600000,Mercedes-b,Slk230,Auto,Black,33001,Hatchback,Austin,2023,9
2023-09-08,Male,460000,Jeep,Grand cherokee,Auto,Pale white,36001,Suv,Middletown,2023,9
2023-09-08,Male,1775000,Cadillac,Seville,Manual,Black,44500,Suv,Austin,2023,9
2023-09-08,Male,785000,Hyundai,Elantra,Manual,Pale white,26001,Sedan,Greenville,2023,9
2023-09-08,Male,737000,Ford,Windstar,Auto,Red,31001,Sedan,Pasco,2023,9
2023-09-08,Male,703000,Mercedes-b,M-class,Manual,Pale white,41000,Suv,Austin,2023,9
2023-09-08,Male,13500,Nissan,Pathfinder,Auto,Red,21000,Suv,Greenville,2023,9
2023-09-08,Female,360000,Mercury,Mystique,Auto,Black,9001,Passenger,Austin,2023,9
2023-09-08,Male,13500,Ford,Explorer,Auto,Red,41001,Hatchback,Middletown,2023,9
2023-09-08,Male,970000,Toyota,Tacoma,Auto,Pale white,53000,Suv,Middletown,2023,9
2023-09-08,Male,510000,Oldsmobile,Alero,Manual,Black,17000,Suv,Scottsdale,2023,9
2023-09-08,Female,467500,Lexus,Ls400,Manual,Black,69501,Sedan,Pasco,2023,9
2023-09-08,Female,630000,Volvo,C70,Manual,Red,82001,Hatchback,Janesville,2023,9
2023-09-08,Male,1630000,Saturn,Lw,Manual,Red,49001,Hatchback,Scottsdale,2023,9
2023-09-08,Male,800000,Chevrolet,Malibu,Manual,Pale white,41000,Suv,Scottsdale,2023,9
2023-09-08,Female,13500,Cadillac,Catera,Auto,Pale white,75001,Hatchback,Middletown,2023,9
2023-09-08,Male,1960000,Mitsubishi,3000gt,Auto,Red,19001,Sedan,Aurora,2023,9
2023-09-08,Male,1470000,Dodge,Ram van,Auto,Red,31001,Hatchback,Greenville,2023,9
2023-09-08,Male,13500,Mercury,Grand marquis,Manual,Black,49001,Suv,Pasco,2023,9
2023-09-08,Male,13500,Cadillac,Escalade,Auto,Pale white,38000,Sedan,Pasco,2023,9
2023-09-08,Male,1414000,Cadillac,Eldorado,Manual,Black,85400,Passenger,Janesville,2023,9
2023-09-08,Male,1815000,Dodge,Ram van,Auto,Black,60500,Hatchback,Scottsdale,2023,9
2023-09-08,Male,630000,Jaguar,S-type,Auto,Black,16000,Passenger,Austin,2023,9
2023-09-08,Male,13500,Lexus,Ls400,Manual,Black,69000,Sedan,Middletown,2023,9
2023-09-08,Male,1870000,Dodge,Ram wagon,Manual,Pale white,16000,Passenger,Aurora,2023,9
2023-09-08,Male,1785000,Toyota,Camry,Auto,Red,31501,Hatchback,Greenville,2023,9
2023-09-08,Male,330000,Cadillac,Escalade,Manual,Black,34001,Sedan,Pasco,2023,9
2023-09-08,Male,13500,Jeep,Cherokee,Auto,Red,14001,Sedan,Janesville,2023,9
2023-09-08,Male,13500,Ford,Expedition,Manual,Red,22001,Suv,Scottsdale,2023,9
2023-09-08,Male,1930000,Audi,A8,Manual,Red,13001,Passenger,Austin,2023,9
2023-09-08,Male,13500,Cadillac,Eldorado,Manual,Red,37001,Passenger,Middletown,2023,9
2023-09-08,Male,1853000,Lexus,Rx300,Manual,Black,18300,Suv,Austin,2023,9
2023-09-08,Male,1035000,Dodge,Viper,Auto,Pale white,25501,Suv,Greenville,2023,9
2023-09-08,Male,550000,Chrysler,Concorde,Auto,Black,12000,Suv,Aurora,2023,9
2023-09-08,Male,381000,Acura,Rl,Manual,Pale white,17001,Suv,Janesville,2023,9
2023-09-08,Male,1040000,Honda,Cr-v,Auto,Pale white,22001,Suv,Scottsdale,2023,9
2023-09-08,Male,1419000,Toyota,Rav4,Auto,Black,28901,Hatchback,Austin,2023,9
2023-09-08,Male,690000,Chevrolet,Malibu,Manual,Pale white,57000,Suv,Austin,2023,9
2023-09-08,Male,1070000,Nissan,Pathfinder,Auto,Red,31000,Suv,Middletown,2023,9
2023-09-08,Male,850000,Chevrolet,Corvette,Auto,Pale white,46000,Suv,Greenville,2023,9
2023-09-08,Male,532000,Bmw,328i,Auto,Black,18000,Sedan,Aurora,2023,9
2023-09-08,Male,13500,Volkswagen,Cabrio,Auto,Black,16000,Sedan,Greenville,2023,9
2023-09-08,Male,1450000,Pontiac,Sunfire,Auto,Black,18000,Sedan,Pasco,2023,9
2023-09-08,Male,13500,Oldsmobile,Silhouette,Manual,Pale white,15000,Sedan,Janesville,2023,9
2023-09-08,Male,13500,Volkswagen,Gti,Auto,Red,25000,Suv,Scottsdale,2023,9
2023-09-08,Male,1340000,Plymouth,Prowler,Manual,Pale white,16000,Hatchback,Austin,2023,9
2023-09-08,Female,508000,Lexus,Es300,Auto,Pale white,27000,Suv,Greenville,2023,9
2023-09-08,Male,1271000,Mercedes-b,Slk230,Auto,Black,33100,Hatchback,Aurora,2023,9
2023-09-08,Male,610000,Bmw,323i,Auto,Red,19000,Hatchback,Greenville,2023,9
2023-09-08,Male,13500,Jeep,Wrangler,Manual,Pale white,23000,Hatchback,Pasco,2023,9
2023-09-08,Male,715000,Ford,Ranger,Manual,Black,18000,Suv,Aurora,2023,9
2023-09-08,Male,13500,Toyota,Tacoma,Manual,Red,82000,Suv,Janesville,2023,9
2023-09-08,Male,665000,Jeep,Wrangler,Manual,Pale white,23000,Hatchback,Austin,2023,9
2023-09-08,Male,645000,Honda,Passport,Manual,Black,22000,Suv,Aurora,2023,9
2023-09-08,Male,13500,Volvo,S40,Manual,Black,36000,Sedan,Aurora,2023,9
2023-09-08,Male,706000,Chevrolet,Corvette,Auto,Pale white,25000,Suv,Greenville,2023,9
2023-09-08,Male,780000,Pontiac,Grand prix,Auto,Pale white,42000,Passenger,Pasco,2023,9
2023-09-08,Female,931000,Oldsmobile,Aurora,Manual,Red,34000,Passenger,Janesville,2023,9
2023-09-08,Male,601000,Bmw,528i,Manual,Red,25000,Suv,Scottsdale,2023,9
2023-09-08,Male,1005000,Chevrolet,Prizm,Auto,Pale white,42500,Suv,Greenville,2023,9
2023-09-08,Male,805000,Lexus,Ls400,Auto,Black,22000,Sedan,Janesville,2023,9
2023-09-08,Male,585000,Volvo,C70,Auto,Black,12000,Hatchback,Aurora,2023,9
2023-09-08,Male,13500,Dodge,Ram wagon,Auto,Black,22000,Passenger,Greenville,2023,9
2023-09-08,Male,645000,Volvo,C70,Manual,Black,36000,Hatchback,Pasco,2023,9
2023-09-08,Male,410000,Ford,Explorer,Auto,Pale white,42000,Hatchback,Janesville,2023,9
2023-09-08,Male,550000,Plymouth,Prowler,Manual,Pale white,16000,Hatchback,Scottsdale,2023,9
2023-09-08,Male,470000,Subaru,Outback,Manual,Red,49000,Suv,Austin,2023,9
2023-09-08,Male,470000,Honda,Accord,Auto,Pale white,19000,Sedan,Middletown,2023,9
2023-09-08,Male,13500,Bmw,328i,Auto,Black,16000,Sedan,Aurora,2023,9
2023-09-08,Male,475000,Pontiac,Sunfire,Manual,Red,43000,Sedan,Greenville,2023,9
2023-09-08,Male,640000,Acura,Tl,Manual,Black,21000,Hatchback,Pasco,2023,9
2023-09-08,Male,1330000,Mitsubishi,Galant,Auto,Pale white,42001,Passenger,Janesville,2023,9
2023-09-08,Male,780000,Nissan,Pathfinder,Manual,Black,69000,Suv,Aurora,2023,9
2023-09-08,Male,720000,Ford,Escort,Auto,Red,15001,Passenger,Austin,2023,9
2023-09-08,Male,888000,Acura,Rl,Manual,Red,31001,Suv,Middletown,2023,9
2023-09-08,Male,420000,Dodge,Ram pickup,Auto,Red,57000,Suv,Greenville,2023,9
2023-09-08,Male,13500,Mercury,Grand marquis,Auto,Black,9001,Suv,Greenville,2023,9
2023-09-08,Male,1325000,Bmw,323i,Auto,Red,15501,Hatchback,Pasco,2023,9
2023-09-08,Male,368000,Nissan,Sentra,Auto,Black,16001,Passenger,Janesville,2023,9
2023-09-08,Male,1300000,Chrysler,Sebring coupe,Manual,Pale white,26001,Sedan,Scottsdale,2023,9
2023-09-08,Male,450000,Volvo,S80,Manual,Pale white,21001,Sedan,Austin,2023,9
2023-09-08,Male,1385000,Chevrolet,Lumina,Manual,Black,42500,Passenger,Middletown,2023,9
2023-09-08,Male,13500,Toyota,Camry,Auto,Red,31000,Hatchback,Scottsdale,2023,9
2023-09-08,Male,13500,Mercury,Sable,Manual,Red,61000,Sedan,Austin,2023,9
2023-09-08,Male,2100000,Lincoln,Town car,Auto,Black,26000,Hatchback,Middletown,2023,9
2023-09-08,Male,1700000,Chevrolet,Corvette,Manual,Black,26000,Suv,Aurora,2023,9
2023-09-08,Male,2500000,Chrysler,Lhs,Auto,Pale white,21000,Hatchback,Greenville,2023,9
2023-09-08,Male,1910000,Mercedes-b,S-class,Auto,Black,39000,Suv,Pasco,2023,9
2023-09-08,Male,1060000,Volkswagen,Golf,Auto,Pale white,18000,Suv,Janesville,2023,9
2023-09-08,Male,13500,Chrysler,300m,Auto,Red,16000,Suv,Scottsdale,2023,9
2023-09-08,Male,2200000,Mercedes-b,Slk230,Manual,Red,71000,Hatchback,Austin,2023,9
2023-09-08,Male,736000,Lexus,Lx470,Manual,Pale white,54000,Suv,Middletown,2023,9
2023-09-08,Female,13500,Ford,Crown victoria,Auto,Red,29000,Passenger,Aurora,2023,9
2023-09-08,Male,13500,Oldsmobile,Aurora,Auto,Red,24000,Passenger,Greenville,2023,9
2023-09-08,Male,13500,Plymouth,Voyager,Auto,Pale white,22000,Passenger,Pasco,2023,9
2023-09-08,Male,1405000,Mercedes-b,Sl-class,Manual,Red,17500,Suv,Austin,2023,9
2023-09-08,Male,725000,Toyota,Tacoma,Manual,Red,82000,Suv,Pasco,2023,9
2023-09-08,Male,2860000,Honda,Odyssey,Manual,Pale white,54000,Passenger,Austin,2023,9
2023-09-08,Female,1453000,Chrysler,Lhs,Auto,Black,26300,Hatchback,Middletown,2023,9
2023-09-08,Male,13500,Chevrolet,Lumina,Manual,Black,42000,Passenger,Aurora,2023,9
2023-09-08,Male,1530000,Honda,Civic,Manual,Black,43000,Hatchback,Greenville,2023,9
2023-09-08,Male,444000,Ford,Ranger,Manual,Black,25000,Suv,Aurora,2023,9
2023-09-08,Male,1812500,Acura,Tl,Auto,Black,28250,Hatchback,Janesville,2023,9
2023-09-09,Male,1370000,Volvo,C70,Auto,Black,18001,Hatchback,Janesville,2023,9
2023-09-09,Male,1610000,Audi,A6,Manual,Black,85001,Suv,Scottsdale,2023,9
2023-09-09,Male,880000,Dodge,Dakota,Manual,Red,12001,Sedan,Austin,2023,9
2023-09-09,Male,1415000,Lexus,Es300,Auto,Pale white,27500,Suv,Janesville,2023,9
2023-09-09,Male,13500,Mitsubishi,Montero sport,Manual,Black,42000,Suv,Janesville,2023,9
2023-09-09,Male,13500,Porsche,Carrera cabrio,Auto,Pale white,18000,Passenger,Scottsdale,2023,9
2023-09-09,Male,690000,Mitsubishi,Mirage,Auto,Black,9000,Suv,Scottsdale,2023,9
2023-09-09,Female,820000,Jaguar,S-type,Manual,Red,21000,Passenger,Austin,2023,9
2023-09-09,Male,682000,Porsche,Carrera cabrio,Auto,Pale white,32000,Passenger,Middletown,2023,9
2023-09-09,Male,13500,Mercedes-b,C-class,Manual,Pale white,12000,Hatchback,Aurora,2023,9
2023-09-09,Male,990000,Mercedes-b,Slk,Manual,Pale white,17001,Passenger,Greenville,2023,9
2023-09-09,Male,895000,Chevrolet,Prizm,Manual,Black,16000,Suv,Pasco,2023,9
2023-09-09,Male,760000,Ford,Crown victoria,Manual,Pale white,20000,Passenger,Scottsdale,2023,9
2023-09-09,Female,711000,Lexus,Ls400,Auto,Black,22000,Sedan,Austin,2023,9
2023-09-09,Male,1300000,Ford,F-series,Manual,Pale white,14001,Passenger,Middletown,2023,9
2023-09-10,Female,674000,Lexus,Lx470,Auto,Pale white,15001,Suv,Janesville,2023,9
2023-09-10,Male,566000,Mercedes-b,S-class,Auto,Black,39001,Suv,Scottsdale,2023,9
2023-09-10,Male,650000,Lexus,Ls400,Auto,Black,39001,Sedan,Austin,2023,9
2023-09-10,Male,710000,Honda,Passport,Manual,Pale white,27000,Suv,Austin,2023,9
2023-09-10,Male,435000,Dodge,Viper,Auto,Red,41001,Suv,Aurora,2023,9
2023-09-10,Male,530000,Volkswagen,Jetta,Auto,Black,22001,Passenger,Greenville,2023,9
2023-09-10,Male,475000,Volkswagen,Jetta,Auto,Pale white,38001,Passenger,Pasco,2023,9
2023-09-10,Male,1000000,Hyundai,Sonata,Manual,Black,20001,Suv,Janesville,2023,9
2023-09-10,Male,761000,Dodge,Durango,Auto,Black,19001,Suv,Scottsdale,2023,9
2023-09-10,Male,1050000,Dodge,Durango,Manual,Pale white,27001,Suv,Austin,2023,9
2023-09-10,Male,786000,Subaru,Outback,Manual,Red,49001,Suv,Middletown,2023,9
2023-09-10,Male,13500,Volkswagen,Jetta,Auto,Red,22000,Passenger,Austin,2023,9
2023-09-10,Male,13500,Dodge,Viper,Auto,Red,31000,Suv,Janesville,2023,9
2023-09-10,Male,796000,Buick,Regal,Auto,Black,19000,Passenger,Scottsdale,2023,9
2023-09-10,Female,666300,Chrysler,Lhs,Manual,Pale white,41301,Hatchback,Austin,2023,9
2023-09-10,Male,1217500,Acura,Tl,Auto,Red,29751,Hatchback,Middletown,2023,9
2023-09-10,Male,13500,Nissan,Altima,Auto,Pale white,20001,Hatchback,Aurora,2023,9
2023-09-10,Female,610000,Cadillac,Deville,Auto,Red,22001,Suv,Greenville,2023,9
2023-09-10,Male,1055000,Dodge,Stratus,Auto,Red,31500,Hatchback,Pasco,2023,9
2023-09-10,Male,620000,Dodge,Intrepid,Auto,Red,31000,Sedan,Janesville,2023,9
2023-09-10,Male,660000,Buick,Park avenue,Auto,Black,61000,Hatchback,Scottsdale,2023,9
2023-09-10,Male,681000,Dodge,Viper,Manual,Black,26000,Suv,Austin,2023,9
2023-09-10,Male,657000,Honda,Accord,Manual,Red,14000,Sedan,Aurora,2023,9
2023-09-10,Male,13500,Ford,Taurus,Manual,Black,43000,Suv,Greenville,2023,9
2023-09-10,Female,13500,Ford,Mustang,Manual,Black,22000,Hatchback,Pasco,2023,9
2023-09-10,Male,630000,Nissan,Frontier,Manual,Pale white,20000,Hatchback,Janesville,2023,9
2023-09-10,Male,880000,Toyota,Avalon,Auto,Pale white,18000,Sedan,Scottsdale,2023,9
2023-09-10,Male,479000,Chevrolet,Malibu,Manual,Pale white,57000,Suv,Pasco,2023,9
2023-09-10,Male,650000,Chevrolet,Metro,Auto,Black,31000,Passenger,Middletown,2023,9
2023-09-10,Male,855000,Bmw,328i,Auto,Black,18000,Sedan,Aurora,2023,9
2023-09-10,Male,13500,Oldsmobile,Aurora,Manual,Red,34000,Passenger,Greenville,2023,9
2023-09-10,Male,613000,Volvo,S40,Manual,Black,36000,Sedan,Pasco,2023,9
2023-09-10,Male,640000,Dodge,Ram van,Auto,Pale white,18000,Hatchback,Janesville,2023,9
2023-09-10,Male,13500,Lincoln,Town car,Manual,Black,17000,Hatchback,Janesville,2023,9
2023-09-10,Female,671000,Chrysler,Concorde,Auto,Pale white,42000,Suv,Janesville,2023,9
2023-09-10,Male,450000,Audi,A6,Manual,Black,15000,Suv,Austin,2023,9
2023-09-10,Male,1470000,Acura,Tl,Auto,Black,28000,Hatchback,Janesville,2023,9
2023-09-10,Female,800000,Chevrolet,Malibu,Auto,Black,16000,Suv,Austin,2023,9
2023-09-10,Male,1300000,Ford,Mustang,Manual,Red,43000,Hatchback,Janesville,2023,9
2023-09-10,Male,13500,Toyota,Land cruiser,Auto,Red,12000,Suv,Scottsdale,2023,9
2023-09-10,Male,597500,Chevrolet,Malibu,Auto,Pale white,25500,Suv,Greenville,2023,9
2023-09-10,Female,500000,Dodge,Ram pickup,Auto,Pale white,45000,Suv,Austin,2023,9
2023-09-10,Female,510000,Chevrolet,Prizm,Auto,Red,15000,Suv,Greenville,2023,9
2023-09-10,Male,13500,Mitsubishi,Diamante,Manual,Black,49000,Hatchback,Greenville,2023,9
2023-09-10,Male,1864000,Chevrolet,Camaro,Auto,Black,41401,Sedan,Aurora,2023,9
2023-09-10,Male,710000,Mitsubishi,Eclipse,Auto,Black,27000,Suv,Janesville,2023,9
2023-09-10,Male,565500,Subaru,Forester,Auto,Black,22500,Suv,Austin,2023,9
2023-09-10,Female,13500,Cadillac,Catera,Auto,Pale white,75001,Hatchback,Scottsdale,2023,9
2023-09-10,Female,13500,Subaru,Forester,Auto,Black,22000,Suv,Aurora,2023,9
2023-09-10,Male,680000,Dodge,Viper,Auto,Red,41001,Suv,Janesville,2023,9
2023-09-10,Male,670000,Chevrolet,Malibu,Manual,Red,24000,Suv,Pasco,2023,9
2023-09-10,Male,821000,Buick,Century,Auto,Pale white,17000,Suv,Janesville,2023,9
2023-09-10,Male,13500,Cadillac,Escalade,Auto,Pale white,38001,Sedan,Middletown,2023,9
2023-09-10,Male,880000,Chrysler,300m,Auto,Red,16001,Suv,Aurora,2023,9
2023-09-10,Male,13500,Oldsmobile,Aurora,Manual,Red,71001,Passenger,Greenville,2023,9
2023-09-11,Male,693000,Acura,Integra,Auto,Black,45001,Passenger,Aurora,2023,9
2023-09-11,Male,710000,Jaguar,S-type,Manual,Pale white,20001,Passenger,Greenville,2023,9
2023-09-11,Male,770000,Honda,Accord,Auto,Pale white,19001,Sedan,Pasco,2023,9
2023-09-11,Male,765000,Volvo,S40,Manual,Black,36001,Sedan,Janesville,2023,9
2023-09-11,Male,630000,Ford,Focus,Manual,Black,49000,Suv,Middletown,2023,9
2023-09-11,Male,1155000,Toyota,Tacoma,Auto,Pale white,53500,Suv,Greenville,2023,9
2023-09-11,Male,2325000,Toyota,Sienna,Manual,Black,27501,Passenger,Middletown,2023,9
2023-09-11,Male,853000,Volkswagen,Golf,Auto,Red,35000,Suv,Scottsdale,2023,9
2023-09-11,Male,745000,Chevrolet,Prizm,Auto,Red,15000,Suv,Scottsdale,2023,9
2023-09-11,Female,645000,Ford,Escort,Auto,Red,15001,Passenger,Pasco,2023,9
2023-09-11,Female,13500,Mercedes-b,Slk230,Manual,Red,71001,Hatchback,Janesville,2023,9
2023-09-11,Male,3340000,Volkswagen,Cabrio,Auto,Pale white,17001,Sedan,Scottsdale,2023,9
2023-09-11,Male,2376000,Audi,A4,Manual,Pale white,12601,Suv,Scottsdale,2023,9
2023-09-11,Female,2505000,Chrysler,Concorde,Auto,Pale white,46501,Suv,Austin,2023,9
2023-09-11,Male,1650000,Dodge,Caravan,Auto,Pale white,38000,Suv,Janesville,2023,9
2023-09-11,Male,500000,Chevrolet,Prizm,Manual,Black,16001,Suv,Janesville,2023,9
2023-09-11,Male,3650000,Chevrolet,Metro,Manual,Pale white,13001,Passenger,Pasco,2023,9
2023-09-11,Male,345000,Bmw,328i,Auto,Black,18000,Sedan,Middletown,2023,9
2023-09-11,Female,705000,Oldsmobile,Bravada,Auto,Red,19000,Hatchback,Aurora,2023,9
2023-09-11,Male,950000,Nissan,Maxima,Manual,Pale white,22000,Sedan,Greenville,2023,9
2023-09-11,Male,13500,Ford,Ranger,Auto,Black,61000,Suv,Austin,2023,9
2023-09-11,Female,13500,Dodge,Ram pickup,Auto,Pale white,45000,Suv,Middletown,2023,9
2023-09-11,Male,13500,Chrysler,300m,Auto,Red,16000,Suv,Scottsdale,2023,9
2023-09-11,Male,760000,Volvo,C70,Auto,Black,49000,Hatchback,Austin,2023,9
2023-09-11,Male,735000,Subaru,Forester,Auto,Black,22000,Suv,Greenville,2023,9
2023-09-11,Male,13500,Cadillac,Eldorado,Auto,Red,31000,Passenger,Aurora,2023,9
2023-09-11,Male,1005000,Saturn,Lw,Manual,Red,49500,Hatchback,Greenville,2023,9
2023-09-11,Male,600000,Hyundai,Sonata,Manual,Black,15000,Suv,Pasco,2023,9
2023-09-11,Male,381000,Mercury,Sable,Auto,Pale white,26000,Sedan,Janesville,2023,9
2023-09-11,Female,876000,Nissan,Maxima,Manual,Red,29000,Sedan,Scottsdale,2023,9
2023-09-11,Male,1150000,Volkswagen,Jetta,Auto,Red,16000,Passenger,Austin,2023,9
2023-09-11,Male,13500,Pontiac,Bonneville,Auto,Red,19000,Hatchback,Middletown,2023,9
2023-09-11,Male,1020000,Chevrolet,Monte carlo,Manual,Black,44000,Hatchback,Aurora,2023,9
2023-09-11,Male,1250000,Oldsmobile,Aurora,Manual,Red,71000,Passenger,Greenville,2023,9
2023-09-11,Male,442000,Oldsmobile,Intrigue,Auto,Red,35000,Suv,Scottsdale,2023,9
2023-09-11,Male,810000,Dodge,Dakota,Auto,Pale white,21000,Sedan,Austin,2023,9
2023-09-11,Male,950000,Chevrolet,Monte carlo,Auto,Red,21000,Hatchback,Middletown,2023,9
2023-09-11,Male,479000,Nissan,Pathfinder,Auto,Red,31000,Suv,Scottsdale,2023,9
2023-09-11,Male,13500,Bmw,528i,Manual,Black,21000,Suv,Greenville,2023,9
2023-09-11,Male,1130000,Lexus,Es300,Auto,Pale white,27000,Suv,Greenville,2023,9
2023-09-11,Male,998000,Jeep,Grand cherokee,Manual,Red,21000,Suv,Janesville,2023,9
2023-09-11,Male,13500,Mitsubishi,Montero sport,Auto,Pale white,53000,Suv,Janesville,2023,9
2023-09-11,Male,2190000,Hyundai,Accent,Manual,Black,18000,Hatchback,Austin,2023,9
2023-09-11,Male,980000,Chrysler,Lhs,Auto,Pale white,20000,Hatchback,Middletown,2023,9
2023-09-11,Male,720000,Toyota,4runner,Manual,Black,25000,Sedan,Aurora,2023,9
2023-09-11,Male,422000,Infiniti,I30,Auto,Red,15000,Suv,Scottsdale,2023,9
2023-09-11,Female,2535000,Ford,Mustang,Auto,Pale white,22500,Hatchback,Pasco,2023,9
2023-09-11,Male,13500,Dodge,Ram pickup,Manual,Pale white,16000,Suv,Austin,2023,9
2023-09-11,Female,685000,Toyota,Tacoma,Auto,Pale white,53000,Suv,Middletown,2023,9
2023-09-11,Female,1355000,Cadillac,Deville,Auto,Red,69500,Suv,Austin,2023,9
2023-09-11,Male,970000,Mercury,Cougar,Auto,Black,26000,Hatchback,Middletown,2023,9
2023-09-11,Female,872000,Lexus,Gs400,Auto,Black,12000,Hatchback,Pasco,2023,9
2023-09-11,Female,700000,Bmw,323i,Auto,Red,15000,Hatchback,Janesville,2023,9
2023-09-11,Male,540000,Acura,Rl,Manual,Black,18000,Suv,Scottsdale,2023,9
2023-09-11,Female,420000,Honda,Odyssey,Manual,Pale white,27000,Passenger,Austin,2023,9
2023-09-11,Male,1200000,Oldsmobile,Intrigue,Manual,Red,25000,Suv,Middletown,2023,9
2023-09-11,Male,630000,Acura,Rl,Manual,Red,26000,Suv,Aurora,2023,9
2023-09-11,Female,690000,Ford,Taurus,Manual,Black,69000,Suv,Greenville,2023,9
2023-09-11,Male,13500,Oldsmobile,Silhouette,Manual,Pale white,14000,Sedan,Pasco,2023,9
2023-09-11,Male,560000,Saturn,Sw,Manual,Black,36000,Passenger,Janesville,2023,9
2023-09-11,Male,800000,Lincoln,Continental,Manual,Red,82000,Passenger,Scottsdale,2023,9
2023-09-11,Male,665500,Chevrolet,Camaro,Auto,Red,24501,Sedan,Austin,2023,9
2023-09-11,Female,640000,Cadillac,Seville,Manual,Pale white,17000,Suv,Austin,2023,9
2023-09-11,Male,358000,Oldsmobile,Silhouette,Manual,Pale white,14001,Sedan,Aurora,2023,9
2023-09-11,Male,320000,Audi,A6,Manual,Black,25001,Suv,Greenville,2023,9
2023-09-11,Male,1000000,Oldsmobile,Cutlass,Auto,Pale white,46001,Sedan,Pasco,2023,9
